vendor_name,claims,amount,report_month,report_year,schedule,source_pdf
ANGOLA HEALTH CENTRE,,40000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ANGURAI HEALTH CENTRE,,153760.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Anisaa Medical Care,,1389840.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ANKA HOSPITAL - ISIOLO,,322560.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Anka Hospital Isiolo,,292320.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ANKA HOSPITAL LIMITED,,891520.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Ankara Nursing Home,,1389920.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Annex Hospital (Nakuru),,1030640.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ANNEX LOC MEDICARE,,198000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Annex loc.Medical clinic,,164400.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ANOLE DISPENSARY,,255200.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ANOLE HEALTHCENTRE,,119760.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Ansar Medical Clinic,,211680.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ANSARI MEDICAL CLINIC &amp; LABORATORY,,556558.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Antaliya Hospital,,257200.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ANTALIYA HOSPITAL LIMITED,,596320.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
APEX HEAL EYE CENTRE LIMITED,,226240.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
APIDA MEDICAL CENTRE,,2065280.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Appex Hosp,,63760.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
APPEX HOSPITAL,,98560.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
APU DISPENSARY,,20000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Apu Health Centre,,20000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
Arabia Health Centre,,84000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ARABIA NURSING HOME,,1792000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
ARABIA SUB COUNTY HOSPITAL,,218000.0,May,2025,1,SHA_PAID_FACILITIES_MAY_2025.pdf
